gene_name,gene_id,CCT1,CCT2,CEA1,CEA2,CMA1,CMA2,CLA1,CLA2,CC1,CC2,CC3,CRT1,CRT2,CRT3
Smc5,ENSMUSG00000024943.8,2.658349824,2.963224526,3.376704324,3.36216953,1.318824992,0.896739017,1.304297106,0.8863438,1.9067807,1.894308526,1.522459513,1.693904203,1.670387233,1.25512766
Gcgr,ENSMUSG00000025127.15,3.151737525,3.132750622,4.358947031,4.575263884,3.456397593,3.971984565,2.235111079,2.2731569,2.933987796,2.817481876,2.07478102,0.733409372,0.592264892,0.434869676
C2cd2l,ENSMUSG00000032120.10,3.790628721,3.29040519,4.094658202,4.141806195,1.859678829,1.52040032,1.421983582,1.101847958,1.256115415,1.320960396,1.668518843,2.216603398,1.343683805,1.947742931
Tnks1bp1,ENSMUSG00000033955.12,9.95550994,11.49785488,15.92207658,13.13321441,8.862741312,7.482638989,5.312408188,5.25016074,5.185231868,5.740403241,5.621436633,4.336904739,4.329276698,5.198410935
Trmt11,ENSMUSG00000019792.7,9.337502412,8.850614427,10.18187332,9.527855469,5.851240281,7.072923012,3.65969284,3.485641548,4.66425769,4.52332532,4.056244128,4.292794312,3.664603749,4.048950145
Prelp,ENSMUSG00000041577.5,2.170590247,1.965772152,3.428567189,3.104139662,2.338212573,2.07917382,1.117768131,0.94784616,1.520050672,1.267305496,1.152779664,1.413317615,1.517570964,1.549487746
Vmn1r32,ENSMUSG00000062905.1,7.830786858,7.382764361,12.19372154,10.84560205,6.747846053,9.735874293,3.307047443,3.563330279,3.523444064,3.680967345,3.369029969,5.275308917,5.617243812,6.025277317
Cetn2,ENSMUSG00000031347.12,3.461564249,2.769885463,4.503529371,5.406115942,4.161252954,4.502907014,0.977955524,1.099438997,1.827096652,2.338266128,1.493921504,3.270079201,2.339203847,2.304629217
Zfp418,ENSMUSG00000034538.7,34.45566841,36.05620015,40.52189355,37.17898301,19.91681784,21.47306033,16.28284481,15.3555062,9.860231858,10.3806963,12.10803423,35.50664586,25.03103458,31.73052579
Ublcp1,ENSMUSG00000041231.15,2.281502954,2.518694707,3.640714331,3.309699836,1.212169079,1.678601293,1.219212409,1.362737728,0.692288674,0.813253011,0.822608603,1.579408177,1.50574499,1.60265662
Rasgrp3,ENSMUSG00000071042.11,1.076132365,0.95143802,1.455317845,1.650122735,1.433774702,1.089506731,0.349188729,0.568352522,0.543892205,0.590785527,0.301239577,0.039824209,0.099449853,0.084759727
Pitpnb,ENSMUSG00000050017.11,0.878384773,0.579481457,1.235470844,1.353005796,0.668476901,0.716708464,0.275167039,0.309042558,0.409407168,0.506819862,0.289541582,1.103547492,1.125357742,1.059524222
Cyb5d2,ENSMUSG00000057778.14,2.957116914,3.286897935,4.867232195,5.534335942,1.913502845,3.023760304,0.556718084,0.786087628,0.001991923,0.244930463,0.358111133,3.315385031,2.764854383,3.522693526
Saa1,ENSMUSG00000074115.3,0.745041142,0.816344085,1.128329353,1.053158207,0.886024394,0.858024457,0.26606403,0.39855008,0.304315642,0.328413383,0.099520025,0.906808186,0.785287221,0.965985821
Camk2b,ENSMUSG00000057897.14,2.78E-17,2.78E-17,0.546359859,0.545364527,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17
4930567H17Rik,ENSMUSG00000073141.7,0,0.406907337,0.909482131,1.223761438,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17
Skint11,ENSMUSG00000057977.10,2.78E-17,2.78E-17,1.511821393,1.144616339,0.021662742,0.000192795,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,0.041704415,0.008261996,0
Mir488,ENSMUSG00000070103.2,2.78E-17,2.78E-17,1.803791743,2.09992193,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17
Mir146,ENSMUSG00000065601.1,2.78E-17,2.78E-17,3.391199475,4.637144095,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17
Cst7,ENSMUSG00000068129.5,2.78E-17,2.78E-17,3.391199475,4.637144095,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17
Gm10234,ENSMUSG00000068181.1,2.78E-17,2.78E-17,3.391199475,4.637144095,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17
Gm5800,ENSMUSG00000068506.3,2.78E-17,2.78E-17,3.391199475,4.637144095,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17
Gm10558,ENSMUSG00000073656.4,2.78E-17,2.78E-17,7.647355388,8.031235366,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17
Gm24625,ENSMUSG00000064556.1,2.78E-17,2.78E-17,14.37691368,9.355575539,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17
Gm5111,ENSMUSG00000052730.6,2.78E-17,2.78E-17,43.80913864,58.30686469,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17
Plcd4,ENSMUSG00000026173.15,0.273757336,0.215026152,4.72736933,4.456032711,54.9735585,39.37304046,57.00128861,63.78946336,42.49721602,46.04853362,42.84206718,2.321797419,3.558812465,1.754738714
Dnaaf5,ENSMUSG00000025857.10,1.243376108,1.776214341,3.486785202,2.068061413,9.644361698,9.816254326,9.331758124,12.45497395,11.84998489,9.662396228,9.703356533,0.56925209,0.79149457,0.683751324
Fam13c,ENSMUSG00000043259.14,229.8444288,225.3135757,529.5272586,407.5407488,1692.496731,1345.670955,1380.386655,1351.881475,1174.675737,1251.986898,1356.717307,195.1436795,393.7388779,186.7651981
Fads6,ENSMUSG00000044788.10,820.2266689,809.4168109,1841.166923,1638.059841,8554.27779,7889.097802,12666.08304,10602.06736,5639.725984,8225.041397,8122.047433,1735.647083,2934.832877,1728.464236
Eif3j2,ENSMUSG00000043424.10,778.9891929,823.4050018,1840.092859,2010.978131,18390.72098,15039.32354,20996.40196,21415.76862,14886.22198,14050.84136,14358.71488,2864.077292,4486.983863,2783.922841
Cript,ENSMUSG00000024146.9,0.142921413,0.087375683,1.65431923,1.553342502,63.63236892,53.82517014,65.36935828,58.71083077,35.0374693,42.67857164,40.82375845,1.510411869,19.17130541,2.353448733
Gm24919,ENSMUSG00000064954.1,57.39137798,57.40622194,219.8727189,201.7617694,678.2355712,614.1320742,782.0772334,828.5190227,494.8748011,501.8019008,577.4585336,123.1642186,247.6698276,109.9375227
Kin,ENSMUSG00000037262.7,0.184055454,0.23496315,0.317934438,0.213663103,1.652249307,1.347451014,1.263693014,1.364148258,1.137802539,1.149228451,0.983511814,0.022268163,0.099318739,0.120986341
Zcrb1,ENSMUSG00000022635.9,3.023408637,2.260760508,4.033030103,3.428339075,42.06490221,31.92903094,34.01082853,33.87659169,23.19647309,25.37329368,23.41698906,4.48961299,7.007964227,5.236665936
Uchl3,ENSMUSG00000022111.8,0.663152025,1.194289669,1.763290396,2.798957566,29.06194095,24.99401266,26.45768,26.55682735,19.36706035,18.23856317,17.27068911,3.37199327,6.840614516,3.551455637
Epsti1,ENSMUSG00000022014.14,212.1884628,201.1081269,833.4148226,775.8301238,11794.81773,8302.232906,7523.796306,7864.269529,5022.042982,5231.980345,5000.335487,282.9620894,707.8604358,269.5666036
Gm5593,ENSMUSG00000048574.9,157.836386,152.904868,339.2368975,347.7930325,3189.334697,2301.31136,2049.602926,1826.7208,1365.932827,1371.869217,1468.55041,450.7498065,735.2314963,423.81868
Msh2,ENSMUSG00000024151.13,2.78E-17,2.78E-17,2.78E-17,2.78E-17,5.946944007,7.445163632,6.703375606,5.370268631,3.543110487,3.700533464,3.203719678,0,0.147426753,0
Clnk,ENSMUSG00000039315.15,303.4953016,301.2340762,695.6081249,826.1736622,6569.169385,5908.004215,7532.960099,7101.270049,4604.041267,4284.913875,4230.328045,1687.020389,2139.414168,1507.884304
Atp5o,ENSMUSG00000022956.10,0.319121895,0.195806625,0.900256231,0.692554284,3.307418593,3.408473416,3.400811731,3.366272756,1.507519464,1.832039463,1.901922558,0.188325104,0.314474076,0.18903384
E130114P18Rik,ENSMUSG00000048747.14,199.3336593,211.9668022,946.2230339,1067.899991,10912.47013,9248.74519,12695.05303,12471.28544,6203.178371,6171.903933,6647.872086,2692.271157,3515.483523,2861.6753
Klf13,ENSMUSG00000052040.10,90.97459082,100.0916093,422.9560608,415.9680614,6992.733233,5804.492458,5544.543824,5748.656174,3108.865497,3300.809386,3109.081872,206.1152364,515.2343941,212.7211898
Cypt3,ENSMUSG00000048573.9,79.83366265,70.9348678,151.4284614,179.1534613,1942.846864,1297.620864,1334.968195,1168.505398,895.189584,856.7664412,858.9572893,290.7308949,482.1043284,256.1845511
Gm5417,ENSMUSG00000049414.6,177.1060284,198.9922507,442.9916117,458.9317861,2399.006027,2359.549372,3685.129782,3304.854639,1815.816205,1794.116024,1775.630098,726.1535346,1004.573204,708.4465753
Nat2,ENSMUSG00000051147.9,70.74713646,61.12479261,166.3015869,143.7226721,425.0788233,345.4748874,374.9572296,307.5303809,194.9696271,225.6663263,242.9178075,81.07546793,144.8001871,72.14272263
Il17re,ENSMUSG00000043088.16,0.678355554,0.949219428,1.24756692,1.205993196,5.391694593,3.909019031,4.028523631,4.286677917,3.10684516,3.311740672,2.897542883,1.003148943,1.165931574,0.93071903
9330171B17Rik,ENSMUSG00000039133.8,1.006837529,0.839943993,1.303772622,0.729102404,5.005753132,4.506658274,5.195151556,4.690259313,3.969807695,3.266234197,2.841309341,0.305167574,0.417541481,0.231899551
Trim41,ENSMUSG00000040365.14,89.60635802,71.67023213,180.7412842,185.4473748,2422.207678,1719.344732,1621.708129,1193.554976,689.0475407,839.7782582,890.0029837,311.6367846,520.4962358,270.515037
6330549D23Rik,ENSMUSG00000045327.7,76.81796385,64.08422188,228.0695555,258.9219009,2565.958808,1914.050654,2745.554393,2337.285881,1265.575604,1195.409309,1304.144875,617.0918817,974.3260329,597.2139348
Setd1b,ENSMUSG00000038384.16,33.27084311,25.86851429,82.81580671,80.40263247,454.3132864,342.4855539,392.2582583,299.8789497,163.4186259,207.4709046,205.9995763,78.72188018,145.0112364,73.83670948
Aspg,ENSMUSG00000037686.5,54.4680621,54.45077462,146.5351518,136.7522115,1044.052419,1075.052222,1109.21195,1057.952344,474.9819723,525.5875226,523.3841109,135.7852512,207.531491,130.0527321
Ubash3a,ENSMUSG00000042345.14,2.78E-17,2.78E-17,2.78E-17,2.78E-17,9.338493105,8.942253537,5.499872793,6.312610268,2.08573065,1.220643596,2.852391531,0.234629487,0.247624962,0.198378049
Krtap19-4,ENSMUSG00000043982.2,114.1013031,101.2779302,329.2332321,364.9609331,4075.438054,2965.275735,4082.520063,3478.194168,1725.981778,1604.74676,1819.498773,918.4852591,1448.723758,819.7617934
Sowahd,ENSMUSG00000044400.1,91.79193475,91.65686084,298.9654403,367.0545985,4491.633482,2887.629279,3605.760348,3173.604141,1776.609387,1497.567185,1780.775274,1177.863398,1474.754161,817.8362849
Tmem241,ENSMUSG00000049411.13,61.79474056,74.10306638,172.4485853,179.9755469,1265.055366,1289.787094,2005.239503,1912.974512,919.8719075,944.9436399,845.1196217,487.4625561,575.606353,509.6791532
Nacad,ENSMUSG00000041073.10,0.905852542,0.888669994,3.69163156,5.16141049,72.04487389,85.81522148,63.9992932,64.87231049,35.72619837,38.61848667,36.00237623,19.80067284,37.36288269,15.73133082
Mir346,ENSMUSG00000065481.1,284.2168556,343.4855579,1543.786039,1759.727521,14332.58337,17445.9628,22043.76194,23106.12715,8550.46882,8213.44539,8915.957238,4941.072079,4878.262387,4907.107643
Nkrf,ENSMUSG00000044149.6,72.78041977,68.62725451,495.0361886,559.0326414,4350.142591,4196.421608,6174.465947,5764.482762,2226.848554,2357.501615,2472.75853,1693.716578,1844.114929,1935.695542
Zg16,ENSMUSG00000049350.6,172.913391,173.4157579,381.336029,410.7421464,1320.063913,1000.992906,1049.607272,920.8466474,580.4080893,541.4926565,557.3362452,182.404328,305.4296932,169.7444038
Gm609,ENSMUSG00000053182.10,0.315284763,0,1.573712173,1.848945125,26.84122704,31.21896479,20.24591008,20.60195431,9.730721223,10.11491364,11.28706036,6.369632937,16.16256206,6.315173026
Zdhhc1,ENSMUSG00000039199.5,111.2517528,104.6810142,306.8642488,332.2846,4136.284858,3592.66729,2913.94793,2782.851622,1434.863625,1459.595202,1445.184411,886.7720671,853.6780215,855.1985937
Eif4g1,ENSMUSG00000045983.15,90.42631047,87.37745647,252.5832819,349.786704,3936.700299,2610.239431,3447.383446,3096.859958,1398.588607,1335.881251,1408.80092,999.137926,1393.637876,927.3353582
Epb41,ENSMUSG00000028906.15,4.01543853,3.352205412,2.360295034,2.470886675,12.26289206,9.962620965,11.36907602,10.47616268,4.963111708,4.661976225,5.684043682,6.803725096,4.593717401,4.903778371
Kcns3,ENSMUSG00000043673.10,54.87814509,52.85150403,541.3641553,586.6648519,8977.122226,7199.684007,5983.436185,6016.409073,2536.941087,2734.248669,2581.787452,1162.020022,959.5434329,1232.407827
Kremen2,ENSMUSG00000040680.8,0,0.529330041,2.78E-17,2.78E-17,4.772534662,3.750721087,3.698109016,2.952802812,1.237259172,0.434440108,1.16525839,0.385247947,1.05401437,0.451881911
Shroom2,ENSMUSG00000045180.13,54.82858399,55.99550463,536.3083826,663.4459902,12801.46061,9776.387066,4669.703358,4873.96408,2072.874422,2014.08185,2003.242409,250.7709214,235.0876219,239.9428049
Gm15428,ENSMUSG00000046057.4,11.0238873,13.95813244,101.9268071,162.7890361,1481.15018,1398.518517,1564.177373,1418.853685,444.9249238,450.4951241,458.1642611,798.3181665,609.7395243,865.6781554
Il20rb,ENSMUSG00000044244.18,17.35576394,18.54540523,150.1903107,281.021149,2350.695364,2113.415544,2030.393887,1931.01964,624.2197882,579.9537554,618.9008063,1143.714432,983.8006894,1317.038737
Pdlim2,ENSMUSG00000022090.10,0.386010114,0.400091863,0.585134579,0.471455465,0.855025693,0.846920898,0.403085104,0.480640756,0.797308462,1.001727517,0.99035135,0.210007216,0.014732272,0.219968967
Klk1b24,ENSMUSG00000063713.7,3.569605666,2.796177206,5.642673526,6.789000856,28.19994708,22.70808689,16.62865316,16.19142266,16.66399979,18.24132687,18.78911799,0.897195591,2.842583201,0.8165101
4933402D24Rik,ENSMUSG00000025961.1,0.989096656,0.223891239,1.083697256,2.579222037,11.53497994,9.16691253,10.30216724,7.892356424,7.885561925,10.48672829,8.708166231,1.764871192,1.85455506,1.807555373
Dnajc16,ENSMUSG00000040697.10,7.034838416,6.071744639,6.156531267,9.140750906,126.2102918,86.55358524,45.97437003,39.5290511,50.64938923,58.5360136,55.56147507,3.957160916,4.575958617,2.188443866
Mmd2,ENSMUSG00000039533.8,3.836782245,2.368977278,5.936297141,7.716537139,48.61693166,40.91122265,23.44560903,23.53707923,27.54438147,26.86655202,27.34427708,5.407109596,8.269047934,5.055976107
Kif14,ENSMUSG00000041498.13,1005.966659,724.705902,916.2864881,835.2654388,2386.646886,2592.551506,2194.581115,2082.682946,2115.868423,2226.495047,2187.517997,529.4674554,613.4303268,472.1159506
Ccl22,ENSMUSG00000031779.3,372.0729676,371.4699377,602.3152855,654.2017308,3875.448725,2590.229416,2315.835488,2256.826499,2320.82685,2084.191021,2161.251681,426.7123623,758.1798014,391.9534334
Pik3c3,ENSMUSG00000033628.15,16.9379759,14.20133298,19.72846163,17.43881742,67.25574189,48.74568098,44.91494421,43.14171443,35.20720339,41.11157784,43.5935871,13.06289602,17.28146252,10.00881456
Ccsap,ENSMUSG00000031971.15,0,0.016953885,2.78E-17,2.78E-17,0.771545296,0.718362653,0.193028887,0.182564687,0.138676284,0.182444912,0.244358582,2.78E-17,2.78E-17,2.78E-17
Plxna2,ENSMUSG00000026640.12,5.340570137,4.832636091,4.536745106,4.607455504,7.618900592,7.801784424,6.647490202,5.357478769,5.841398057,6.125331265,6.570881871,1.352846738,1.714137064,1.093075044
Epha5,ENSMUSG00000029245.16,0.87067492,0.53279336,0.759208872,0.704984693,7.153442807,5.166306446,3.593554507,2.804892476,3.661610269,3.037978392,3.096258775,0.647500342,0.562760562,0.621159326
Cdk20,ENSMUSG00000021483.7,2.955036241,1.829970512,2.594538365,2.501601273,7.193063201,7.381597205,5.522967007,5.968605248,5.171031177,5.170028876,5.53430702,2.403838377,3.237810888,2.146832609
Stk26,ENSMUSG00000031112.10,11.55068383,11.63989284,18.25097516,16.16315142,30.19355502,32.49607487,28.83257105,30.09988345,22.51677428,24.15203852,24.88012884,8.241078269,12.57701871,8.461528024
Tomm40l,ENSMUSG00000005674.9,0.578146458,0.303725743,0.348996869,0.61414804,3.416900046,2.976270924,3.286480822,2.227514609,2.352953367,2.190311279,1.869485278,0.292757607,0.492216248,0.396377561
St6galnac1,ENSMUSG00000009588.9,4.250526454,4.306961103,5.686772677,5.889575404,10.53880454,9.565328244,8.882187626,9.088312196,8.087401806,7.216891921,7.671792534,2.339574631,3.558041407,1.800696198
Slco6d1,ENSMUSG00000026336.13,3.094894006,2.59781285,3.15013081,2.442033158,5.951191067,6.693462242,0.917705767,0.941812137,3.234003813,3.605002452,3.211103474,0.481452628,0.660585366,0.520482709
Spry4,ENSMUSG00000024427.6,6.399757355,5.481357153,7.370170914,7.259403791,12.20890103,12.23143667,10.08130437,8.298723033,8.585571689,9.884967246,9.268163635,3.420629642,5.184461586,3.788463673
Olfr492,ENSMUSG00000061975.3,0.970045813,1.527317311,4.675955923,3.705942709,9.688041203,7.622602056,3.004968218,3.486857071,4.525944074,5.145743117,4.359923612,1.063499071,1.384193716,0.991324303
Cilp2,ENSMUSG00000044006.8,188.5557476,186.3504727,405.7966119,443.5948575,3248.182248,2264.184913,1716.779956,1611.263302,1349.829592,1212.037743,1297.49679,472.6422258,713.0045934,430.296843
Asxl2,ENSMUSG00000037486.17,3.060187674,2.852290172,4.569540402,3.864240354,11.42013993,10.23628406,7.610006624,7.78035389,7.288200021,7.110281133,6.62992206,2.244076324,3.646702223,2.47679651
Alx4,ENSMUSG00000040310.12,3.671965177,3.631051678,6.118363295,4.898854472,11.31117944,9.51353033,5.078847856,4.519773108,7.103353927,7.489750239,6.310227512,1.856186101,3.438642759,2.681315474
Fam71b,ENSMUSG00000020401.6,1.08737277,1.195645082,1.402846609,1.440472727,2.817400094,2.711993039,2.181086225,3.05978241,2.373515125,2.087726173,1.972421413,0.88127008,0.834985884,0.780152942
Bcl3,ENSMUSG00000053175.16,188.6616375,207.2665901,400.1597188,464.8747901,949.2293338,781.8521111,855.1026241,736.6100749,525.3292898,551.16027,533.924413,203.9029355,299.7236272,200.1052166
Lcp1,ENSMUSG00000021998.16,1.63918212,2.182767129,1.427815959,1.614129321,8.071160788,10.26717989,2.968988831,2.685502309,3.980027995,4.131228628,3.572297579,0.661139197,1.531214124,1.925483718
Ssrp1,ENSMUSG00000027067.16,15.55550774,14.278448,15.96929558,15.97315994,30.67148985,34.75788917,29.55640579,26.1251976,18.48585051,19.54443456,21.09106862,13.97251958,14.30928729,13.20268819
Gstk1,ENSMUSG00000029864.7,0.030897576,0.052320286,0,0.067525521,0.574760845,0.598574751,0.111683206,0.123446886,0.107036855,0.181726248,0.15029646,0,0.026434808,0
Sco1,ENSMUSG00000069844.12,110.0330417,113.0749648,313.7357668,273.7860614,552.5188251,437.2661296,356.3040829,307.5658267,208.744076,261.2954847,263.695443,87.59176736,182.5941658,90.48375396
Cysltr2,ENSMUSG00000033470.11,9.179125337,9.708016704,19.85374339,13.81327712,33.54026777,36.25140518,20.22332587,21.48502799,18.79582763,16.42414386,18.25184627,13.86749146,17.31508347,12.42540525
Nme5,ENSMUSG00000035984.14,10.33896534,9.941918938,10.25661094,9.544446687,17.41752734,18.04977832,14.12127856,11.37799498,10.51001532,9.858817124,10.95937978,8.022009087,9.04436675,7.422709397
Fam151b,ENSMUSG00000034334.7,3.395557118,3.47625732,4.329576455,3.641015629,5.677104411,5.936978273,3.6225608,3.71793326,3.432899493,3.744458719,3.637853898,2.630981221,3.203128218,2.449702361
Birc5,ENSMUSG00000017716.15,3.97267136,4.528443689,5.570359727,5.580848723,8.699596207,8.931986425,7.861492565,7.643239612,5.220394284,5.178130837,5.182903411,2.117187711,3.405801003,1.963481936
Iapp,ENSMUSG00000041681.2,5.011444713,4.001987962,4.483021548,3.967145098,6.627711452,6.291768732,3.562437138,3.215682299,4.570631794,3.316992374,3.498248959,1.775517973,2.244748017,1.903253003
