gene_name,gene_id,DCT1,DCT2,DEA1,DEA2,DMA1,DMA2,DMA3,DLA1,DLA2,DLA3,DC2,DC1,DRT2,DRT1
Uba6,ENSMUSG00000035898.13,12.73872942,14.59596775,8.849580661,9.532990455,10.17237759,9.893386319,11.99133254,10.88191815,10.07304733,10.68719169,23.2878956,25.01752212,13.13476886,14.99276181
Pou5f1,ENSMUSG00000024406.16,8.835223484,8.191833334,5.742810675,7.620903063,8.376726202,7.624927347,7.610274055,7.47386321,7.922980441,7.661719896,16.08627484,16.40992076,10.35915721,10.51721805
Gpnmb,ENSMUSG00000029816.10,8.377194632,7.917240788,9.20832994,11.39321584,10.49813542,8.655149107,10.74904502,10.23980188,10.07538013,9.953490561,19.00026318,20.37029027,13.44256335,13.11882037
Rerg,ENSMUSG00000030222.13,17.02931872,20.95014086,17.1658756,16.5925461,19.24916329,19.84646529,19.93460083,16.26411841,19.22006379,18.56830749,32.95017978,32.2760905,23.08582179,23.88577563
Tle3,ENSMUSG00000032280.16,3.800979161,4.456811965,3.604876941,3.459861154,3.60053535,3.570101246,3.437812595,4.066840295,3.605341891,3.887609092,8.29575348,9.225825445,5.642900998,5.298422899
Pdcd11,ENSMUSG00000025047.8,13.39421233,11.72482854,10.78042295,10.27269321,11.28684135,11.82117199,10.71048124,12.91846545,13.95628986,11.86373928,25.11863256,26.68063459,14.89802928,16.19605532
Dppa3,ENSMUSG00000046323.8,38.44205752,40.38318506,30.19356064,36.29605411,30.54855203,35.36956347,41.73212484,34.55795971,35.85288212,40.66744655,67.96952956,67.09506356,42.91466993,47.26283249
Dmc1,ENSMUSG00000022429.10,5.443652252,5.486133542,4.641991341,5.026543185,5.389363742,6.737504376,5.647704025,4.932292483,5.261783018,6.140799698,11.14259825,10.67811815,7.108752163,7.289589953
1700020A23Rik,ENSMUSG00000027409.5,19.19714142,19.69143668,10.63006405,10.60021447,17.41698479,17.14984714,18.56976701,17.10138835,17.36510673,18.03666257,44.58852782,46.07270725,24.61991365,24.49162659
Slc22a19,ENSMUSG00000024757.7,36.50763047,34.17567006,15.70371523,22.46503664,30.27511938,29.86747933,37.69812908,31.31143938,31.87559273,34.68516454,74.18027674,68.50436672,40.65253436,42.51415064
Rad54l,ENSMUSG00000028702.15,30.81182162,31.66322428,11.54206527,11.22930837,23.52104752,23.54098072,33.82718323,32.93828697,33.68180412,32.5866924,72.69224103,76.99737681,39.54982888,39.6067195
Pld1,ENSMUSG00000027695.16,22.02042842,19.62064413,13.17505061,9.929830778,19.64740417,19.89628049,19.18344563,19.50379834,17.17158452,16.10068082,42.28299697,40.28641431,27.454502,24.92301044
Herc4,ENSMUSG00000020064.8,1.162069252,1.135894187,0.909709965,0.936372169,1.118387655,1.27706584,1.330019407,1.370199416,1.224359514,1.209260344,2.307542304,2.400976312,1.584680265,1.561778293
Foxp1,ENSMUSG00000030067.17,3.141927562,2.480118533,1.663310624,3.156103075,3.627417572,2.968424968,3.395260835,2.609084797,2.551395469,3.086730734,8.078952096,7.152282241,3.882370722,4.148169031
Ddx11,ENSMUSG00000035842.9,15.21659401,14.55636172,12.89336786,12.48709816,16.90661268,15.61388494,14.92484656,15.62860216,18.47705411,17.26284297,38.83841973,39.92922173,22.26191472,22.10738083
Bnc1,ENSMUSG00000025105.8,4.434997948,4.74766125,2.310788528,2.86515785,3.807939683,3.775367114,3.550885253,3.754193787,4.098313145,4.020246304,8.226464841,8.830958107,4.952664256,5.134482436
Tbc1d16,ENSMUSG00000039976.3,5.616824769,6.20233146,2.515181025,3.338117627,4.245609485,4.357422249,5.757603914,4.519253692,4.611407374,4.623851711,10.38540577,10.9373806,5.612954155,6.283952414
Rps6kl1,ENSMUSG00000019235.8,45.0814756,45.18524896,24.44197663,20.08104646,40.49182503,42.2903492,31.5210245,37.48222614,38.59175546,35.21399223,63.51214281,63.27665304,45.78656757,46.00411438
Lgals9,ENSMUSG00000001123.15,20.28257422,20.35336708,13.78527453,14.33441659,22.0047683,22.24310208,25.26659711,21.63587451,23.09667588,20.41407678,77.17352672,73.63705886,31.91040379,33.31858035
Npy1r,ENSMUSG00000036437.5,6.787967529,7.678872292,6.031335418,5.601219409,7.351567824,7.907332783,7.841551155,7.802955753,8.188968656,8.730440007,15.49916509,15.95750709,9.832560031,9.927704629
Gramd1b,ENSMUSG00000040111.14,4.356565172,4.690823633,3.069048155,2.493882395,2.367991214,2.39046588,2.982796934,2.760414521,2.765369458,2.590394309,7.273087704,6.374655603,3.914788034,4.138125796
Tsfm,ENSMUSG00000040521.11,42.62384801,42.33551439,37.56077498,37.44332074,43.13549,44.80414784,54.30445797,48.19307455,45.63593338,45.13845782,97.84915222,110.458272,64.95094127,61.44780598
Tkt,ENSMUSG00000021957.6,11.19756968,11.47457143,2.929585597,3.522117498,8.126544427,8.241081723,6.40239304,6.795559403,8.219977741,8.076996959,18.52490552,17.62697716,10.10611124,10.42655497
Cdk2ap2,ENSMUSG00000024856.10,5.463584811,5.815090544,3.283209602,3.927487134,4.489538776,4.285321467,5.34197979,4.245999732,4.672784086,4.836409933,10.50495012,10.90735552,6.62888544,6.390112877
Cdk19os,ENSMUSG00000038491.9,7.193857881,7.645765163,3.70442051,4.574956346,7.296869347,7.017934975,10.00154436,7.729410293,8.388425585,7.735160649,14.05646036,14.64867451,9.197346441,9.357581244
Pxn,ENSMUSG00000029528.17,3.266962454,3.402992742,2.335336617,2.487865872,3.594948823,2.906266591,3.191862039,3.750234046,3.221194954,3.692235111,6.485606481,6.930525813,3.818334463,4.200403671
Fastkd3,ENSMUSG00000021532.10,20.55713489,21.27243897,9.777598824,11.55468498,19.97361585,20.59437609,19.91827293,19.76948185,19.17498451,18.19160631,49.72510742,46.89039278,25.1066494,25.85594201
Scube3,ENSMUSG00000038677.13,8.643372666,8.417202022,4.65901689,4.22227902,6.727853652,7.496037356,5.257960846,5.926583848,5.952059814,5.222118167,15.12971329,16.95596253,8.44241259,8.795832134
Cnfn,ENSMUSG00000063651.11,30.11025128,30.33722719,17.78247424,17.7962374,16.20873238,20.83098917,18.51578101,24.96107551,24.30563958,23.4470633,48.76711592,50.10839603,27.40729669,29.89874944
Magix,ENSMUSG00000031147.8,4.738147753,4.591608938,3.011317988,3.422512226,4.360137668,4.635843257,3.961736673,4.018966654,3.907168035,4.457208257,8.973873171,8.44322186,5.778272388,5.48336744
Tmem17,ENSMUSG00000049904.7,2.53575774,2.37658414,1.866470537,1.370837448,1.502437789,1.484399253,1.758446191,2.068275726,2.440393437,2.363471392,3.839296346,4.233083805,2.558004824,2.588861872
Phf10,ENSMUSG00000023883.13,4.270004686,4.33830755,5.832432355,6.446951126,4.386511902,4.843235193,4.744489616,4.655771024,5.449742433,5.206102026,8.69361557,9.708457657,5.930446997,6.344003714
Slc12a9,ENSMUSG00000037344.13,2.534199643,2.321813945,1.992346884,2.038225524,3.014970739,3.334291096,3.709153224,2.690169652,2.520947538,3.076760507,4.943745196,5.217058269,3.604294884,3.488888632
Cfc1,ENSMUSG00000026124.4,3.579902365,3.214392211,0.571371367,0.375024157,2.811346886,2.921300451,2.701881821,2.10701721,2.068847782,2.159217321,4.117314268,4.99282495,2.511396775,2.898486325
Creb3l2,ENSMUSG00000038648.5,8.865433359,8.499535122,7.582939462,7.644970005,8.228238202,9.324564051,6.903816861,8.974019473,9.164565404,8.778025017,17.68949412,16.5236024,11.22112045,10.98421391
Matr3,ENSMUSG00000037236.14,6.775701139,6.802378764,4.174309807,4.669471854,6.685852749,7.035695205,7.34901966,6.286927406,6.42433575,6.291574148,12.03831392,11.25793285,7.789364155,7.93571619
Slc52a2,ENSMUSG00000022560.8,2.129309703,1.971692243,1.551061488,1.872498,1.887226274,2.057803269,1.954626338,2.107322066,1.977341704,2.341685155,3.878989552,4.361378184,2.416402652,2.585924698
Grb7,ENSMUSG00000019312.10,13.08296295,17.57972224,7.928029087,4.844733538,10.89423659,14.32017471,16.09215119,14.87084166,16.32787553,17.26447536,28.40895015,33.35362424,15.65414761,17.83239169
Nat8l,ENSMUSG00000048142.9,3.52557574,4.022642342,3.695050399,3.971931173,3.436312699,3.52892496,3.508207926,3.843720031,3.48152309,4.069212843,7.033037888,7.254603913,3.873596588,4.672857309
Sirt2,ENSMUSG00000015149.13,11.78474612,14.79164677,9.512811067,10.60625491,7.8554498,10.04585431,11.50678885,9.821496187,11.95356376,10.89296861,26.01306247,28.71149861,14.27183346,15.03512105
Srrm2,ENSMUSG00000039218.16,11.64884739,11.04677802,5.419765138,6.865216454,7.293068852,9.308842408,8.932739284,7.603942837,6.742499645,8.217008848,16.06651482,16.25199531,10.64596268,10.65142697
Mprip,ENSMUSG00000005417.17,40.17413231,35.8414859,29.53022061,33.50146179,30.57104335,31.77214753,35.0075331,32.04427008,32.42493252,34.33211893,73.81824709,74.87533878,47.12084086,44.86527921
Otos,ENSMUSG00000044055.5,7.415181026,6.884590437,6.591531424,7.045919125,6.731350029,7.737491429,9.331870428,8.188273939,5.907842822,7.647321325,22.87331708,21.04043112,10.08137055,10.76948963
Rgs8,ENSMUSG00000042671.12,29.22084921,31.22372672,13.42774161,13.56432017,19.1144434,19.97499602,21.80530384,20.12663896,20.99543237,20.67904847,59.87573794,52.34518926,28.60853211,29.64787213
Gadd45g,ENSMUSG00000021453.2,11.80109231,13.1680672,11.11690965,12.24548688,13.13039257,12.44381474,14.29474116,12.20112734,13.28380107,13.9230239,22.26181247,25.52387254,14.81826086,16.04418638
Sez6,ENSMUSG00000000632.13,55.78671115,56.58965195,32.7904567,34.99889042,48.12196978,50.60463379,57.43348039,50.21793527,52.75172068,53.25405213,103.0303607,98.41428235,61.11369288,63.6778663
Gm10735,ENSMUSG00000074650.2,0.939746976,1.04245144,0.974265877,0.447932773,1.115250032,0.990450293,1.075187878,0.861569547,0.984041704,1.15593586,2.546490399,2.489031632,1.623252533,1.369579484
1700093J21Rik,ENSMUSG00000022915.3,31.26651037,29.53269674,17.52174797,21.47444218,29.67973922,28.71065094,27.30653296,30.01786228,29.84084593,31.49155386,48.99469335,52.17949903,33.12989987,34.65178303
1700003H04Rik,ENSMUSG00000039174.14,1.15315535,1.627848187,1.691298507,1.421088754,1.522090537,1.453379515,1.636580974,1.084201407,1.096463554,0.801433645,2.725162183,3.012023634,1.600451165,1.754942218
Hdac3,ENSMUSG00000024454.15,20.86677163,19.36506818,17.80886243,19.26170197,21.23993593,18.41324473,19.93610918,19.3064835,17.86886469,17.46473207,56.28310082,50.63568814,27.43660493,27.36763841
L3mbtl4,ENSMUSG00000041565.16,2.732332775,2.732048573,1.357530161,1.556634417,3.353130652,3.436509621,3.436537847,3.323743983,3.514925383,3.35661303,5.659209128,6.686493158,3.2946238,3.728876167
Dbh,ENSMUSG00000000889.8,10.31517568,12.7465662,10.63551784,10.46070575,9.411738981,9.375429153,10.70724388,13.69985153,9.638861595,9.484934328,24.94106153,24.79579011,15.4374229,14.40046324
Cenpb,ENSMUSG00000068267.5,3.53507743,3.968215571,2.833729462,5.303870635,7.916284509,7.641928388,9.80272984,9.32264448,9.316388643,9.704299979,18.22605448,17.72658657,10.02283969,9.673758835
Wdr78,ENSMUSG00000035126.19,4.862265103,4.321139275,3.902012983,3.771419226,4.698730846,5.080883073,5.172824069,4.736262216,4.896345798,5.519338884,8.345981072,8.830549402,5.187384034,5.814408431
Styk1,ENSMUSG00000032899.14,3.957801736,4.16573789,8.978883251,8.447542094,5.465728397,5.34246815,6.008951044,5.076373854,5.56323575,6.457190392,10.20663268,10.47377224,5.754765378,7.197807229
Rab36,ENSMUSG00000020175.13,15.94264373,16.79223655,12.69470381,12.74623031,19.59300953,21.21158899,21.58641299,21.01834899,20.45051278,20.17148649,35.95397008,36.15685682,21.4938915,23.10629842
Gys1,ENSMUSG00000003865.14,61.91879539,62.77501893,55.67747595,50.70512357,61.7181854,61.84729575,59.22270029,47.87129094,57.03371837,57.62789704,122.6913128,112.1202712,74.3583057,74.05799183
Slc39a6,ENSMUSG00000024270.11,64.22515582,49.95677423,30.26834333,28.96422713,50.74933986,63.30181539,42.83840805,44.32983351,46.87604349,46.03938246,95.89605966,93.68250429,55.93575727,59.6054075
Uck1,ENSMUSG00000002550.16,13.51131402,13.74754715,9.488848252,9.892690789,12.54789809,11.90856051,13.64097602,14.09253915,12.24322374,12.13667365,27.83691256,26.79180483,16.07823131,16.19558164
Armcx1,ENSMUSG00000033460.14,4.088043797,3.720483903,1.634626994,1.144312606,1.779018784,2.465048534,4.340656742,1.976231159,1.763184753,2.827713886,10.82247331,12.0223405,3.942759507,4.385101947
Fli1,ENSMUSG00000016087.13,55.01746022,56.4338019,37.16740502,37.84118371,44.12525746,45.9666553,43.94492937,43.37911768,50.40973667,51.10633113,109.6902468,117.9823091,60.86040792,62.87442745
Dusp6,ENSMUSG00000019960.7,7.55457773,7.162088593,4.326359762,5.371452637,6.5128319,5.305261789,5.859971794,6.531900494,6.510181827,6.607593383,15.46716733,18.13980397,9.575041286,8.742412065
Cldn14,ENSMUSG00000047109.12,2412.871394,2373.411913,6668.136034,6911.769929,3121.726932,3051.160071,4255.366045,3745.80496,3779.25793,3857.723926,9335.340489,9479.140955,5789.592097,5394.969181
Pdlim4,ENSMUSG00000020388.12,16.75474632,20.50390461,15.98548722,14.66009794,21.27540369,19.04749468,20.21245527,16.09935396,18.98898982,17.97741959,39.35272782,44.59492543,25.75326698,24.20788013
4932438H23Rik,ENSMUSG00000039851.11,3.298089143,3.338192532,1.949365731,2.442508542,2.809925055,2.097635855,3.287827114,2.660979182,2.778981752,3.209569774,6.505905814,6.594588067,3.915296905,3.730966097
Vstm4,ENSMUSG00000050666.13,4.993114997,4.291680297,4.120670044,3.902608757,4.460111204,3.740801116,4.395766919,4.690590956,4.221305549,4.633273644,9.849153468,9.497159299,5.925615013,5.711435687
Dr1,ENSMUSG00000029265.4,5.207743985,5.293758138,4.973899704,5.12698283,5.199760098,5.182674427,4.636548355,4.521266462,4.574367159,5.283883749,10.62515616,10.26499173,6.367820879,6.406384619
Pcmt1,ENSMUSG00000019795.17,18.07279477,18.29181568,8.429123556,10.18529455,16.77215708,22.89210941,20.34288708,15.58463669,17.24947347,17.23882882,35.47709762,34.84556983,21.24738939,21.19770562
Olfr206,ENSMUSG00000066257.3,2.361075837,2.021615967,1.649722283,1.780955448,2.978429701,1.982703577,2.435276835,2.321249793,1.939074379,2.606305323,5.997202324,7.268139617,3.171848993,3.18002395
Olfr348,ENSMUSG00000049315.2,3.398605958,3.012532305,2.556909396,3.161270405,3.137969013,3.375161288,3.60820042,3.293721202,3.198461367,3.802249124,7.072700437,7.412517161,4.636171269,4.249228677
Slc25a54,ENSMUSG00000027880.6,8.570689639,6.957310439,4.276450471,5.758271467,8.433928496,6.738115326,7.739681402,9.34308884,7.618127761,8.225609241,16.03473384,18.20714743,9.127325756,9.624451055
Anp32b,ENSMUSG00000028333.10,13.52933578,14.03341013,9.433818064,8.474640183,13.60010964,13.77219343,14.23922493,12.46759472,14.86824707,13.1662811,21.75612869,23.08703794,12.11151688,15.1667698
Xdh,ENSMUSG00000024066.8,28.63580025,31.85145785,22.50767784,26.75310077,28.79756541,26.92104263,27.75782098,31.91247887,32.68312376,29.86449312,94.31646994,87.68067732,33.5591707,41.29170381
Zcwpw2,ENSMUSG00000032443.15,3.818983955,3.910314784,2.534302207,3.083434844,3.286718576,3.694062587,4.127592664,3.313759087,3.351547123,3.56929669,6.386564901,6.436948667,4.375052468,4.254691621
Otud4,ENSMUSG00000036990.13,5.502758623,6.046017673,3.503760834,3.603707728,4.120900294,4.99563218,4.886273142,4.708405034,4.083853099,4.033581569,8.485330207,8.909094765,5.891031234,5.635701332
Tlcd2,ENSMUSG00000038217.13,17.13243075,15.84156822,10.11625237,9.895942291,15.22757741,16.04887211,18.32631526,15.15774947,17.19577723,17.27807827,37.7925615,40.5237129,22.18721054,20.61046064
Dscam,ENSMUSG00000050272.9,5.451361229,4.971684278,3.860976491,3.135579454,3.972843624,4.36249779,4.792213739,4.967472872,4.821733314,4.880011976,10.9229599,11.17264423,5.910266775,5.96841939
Tmem39a,ENSMUSG00000002845.14,3.301137991,3.447683116,2.488631195,2.735297312,2.969324362,2.924707836,3.342091126,2.894290441,3.189131331,2.744625388,5.550840715,5.629825685,3.401165955,3.634701353
Skint9,ENSMUSG00000049972.4,0.774926499,0.632521606,0.92090089,0.874861527,0.482880571,0.649097786,0.533669108,0.359735978,0.450940042,0.380360334,1.243224887,1.169847607,0.758333349,0.751907729
Anapc10,ENSMUSG00000036977.7,4.264043945,3.736057432,3.25662764,3.132846262,5.371642269,4.003216032,5.354204684,4.059075944,4.274725975,3.940619429,9.677551218,11.65088904,5.103952253,5.523363275
Rad50,ENSMUSG00000020380.16,16.86748547,15.82460381,11.49820741,14.25937427,15.96128508,16.49083604,18.43146214,15.74286055,17.12869347,15.75451,46.01214342,46.16824137,20.33266642,21.95709577
Rcsd1,ENSMUSG00000040723.14,15.37777851,13.0772195,11.31104003,8.644210572,11.96659262,13.3998514,17.31192063,14.56129412,12.70747341,15.5447131,33.63909452,30.03418525,14.90950526,17.249317
4933412A08Rik,ENSMUSG00000043623.7,6.121355847,4.605229493,7.393359843,8.733907877,4.330400258,4.250721708,4.529061594,4.17517879,4.846721103,4.745353884,11.66816556,12.82939238,6.062396516,6.839743667
Pigv,ENSMUSG00000043257.15,14.65358515,15.88305363,9.951965235,8.84805032,13.46581788,15.45657922,14.47755848,13.56324807,14.66609181,16.40149316,27.73923685,24.67980356,15.89123871,16.64366571
Gria4,ENSMUSG00000025892.15,1.364385659,1.305476779,2.16853266,2.354693566,1.613206412,1.290304504,1.575415894,1.412027616,1.370164119,1.433359053,3.203469832,2.842350134,1.800639984,1.919759487
Poc5,ENSMUSG00000021671.8,5.074934711,5.66234371,2.697885023,2.884227893,4.430506024,5.109503633,4.979086769,4.080251202,4.286788102,4.194665507,8.615652166,8.148098595,5.479743876,5.305891943
Pfdn1,ENSMUSG00000024346.5,11.68352199,11.54134787,5.467006619,6.758468055,13.01233036,9.409844151,10.9014638,12.73137069,12.60459806,11.77791394,30.6714328,30.60408099,14.89805218,14.7025584
Gars,ENSMUSG00000029777.10,5.682803651,6.204100836,5.540353176,5.593898468,7.231764988,6.906533288,7.655071738,6.909956935,6.701216685,7.158055321,13.10337403,11.79774201,7.10119837,7.879177046
Hacd4,ENSMUSG00000028497.12,62.36774765,60.84213534,51.81895678,49.58480643,62.25539536,59.3181278,49.59345796,48.00560231,50.86052652,47.97989195,118.5285752,96.05764899,67.45669418,66.56027592
Rpl27-ps3,ENSMUSG00000073640.2,1.255386816,1.335423832,2.486321094,2.193416289,2.609284097,2.337026421,2.161042192,2.616092829,2.248861969,2.445959057,4.715346328,4.625120746,3.226290507,2.76317418
5430427O19Rik,ENSMUSG00000025058.4,32.53778186,30.54941551,19.68691884,18.6463724,31.12249243,30.15123779,25.78716426,26.51821432,25.72236636,26.62886892,58.73888996,55.25713684,33.72347963,33.47424494
2210011C24Rik,ENSMUSG00000074217.8,2.505600374,2.474264447,1.853732569,1.851441823,3.740401718,2.806332057,3.557542743,2.553395822,2.245196167,1.92767159,4.993820844,4.979781653,2.940924902,3.089550132
Agap2,ENSMUSG00000025422.8,21.60889185,20.92122791,18.99234035,19.68299266,21.68238803,22.20938933,24.6453282,21.94895983,23.68951217,22.97977445,45.41467455,46.33725935,24.89717435,26.92942088
Snap29,ENSMUSG00000022765.8,30.46002496,33.47615183,17.42699367,22.57023506,23.19118013,30.52569696,29.44138728,27.10138004,26.78820699,35.65800136,71.3931466,68.3316204,48.2683543,37.34229086
Itgb1bp2,ENSMUSG00000031312.5,4.780049886,5.730900409,7.741609586,6.322638297,5.910634789,5.03125509,6.821711006,5.376628205,5.597447057,5.04646889,12.98448537,11.22534297,8.340458939,7.302718245
Vmn1r193,ENSMUSG00000046932.1,9.004725021,8.777093736,9.977822757,9.918371001,6.234517055,6.374365814,8.208425515,8.106663332,8.035303892,8.568387878,14.85254909,15.25842056,10.74917721,9.944934243
