gene_name,VCT1,VCT2,VCT3,VEA1,VEA2,VEA3,VMA1,VMA2,VLA1,VLA2,VLA3,VC1,VC2,VRT2,VRT1
Olfr912,1.634534281,1.542870234,1.480252951,0.819430305,0.759452823,1.313899631,0.624307792,0.628025277,0.212167925,0.001032437,0.000927894,0.003022257,0.529939731,0.136046945,0.000104032
Nop9,3.192329245,3.311882578,2.753310497,1.341312686,0.933184638,1.25132253,1.962770541,2.316613057,1.155188459,1.970825712,1.887467813,1.671547277,1.832027809,0.73946093,1.017264794
Pgk2,12.42835167,11.50384033,10.73256689,5.154396167,5.731288419,5.96983173,8.471048868,8.857968514,4.879124102,4.682792427,4.160368776,4.946027295,3.722673465,7.925939078,7.372836253
Gripap1,3.252962288,3.899562512,3.190799684,1.125596245,0.886687228,0.95063262,2.202756337,2.067310493,2.209904518,2.812707375,1.788369182,2.436663402,2.629016313,0.87485757,1.329155614
Bcl7b,34.00286086,30.3038094,28.90870679,16.149951,16.77347883,13.90300416,8.785367035,9.19015891,18.12638933,17.24578576,16.89386819,15.33130394,17.68086938,23.75308177,17.93277508
Gm23814,300.5833359,236.6866173,238.0058832,172.5991306,156.0919578,173.1484779,200.5446938,181.9596966,88.9781829,89.20176011,94.65278947,35.42130523,42.42926364,188.6809051,131.997009
Slc25a15,10.70182375,10.35263966,9.097185103,2.519624433,2.178071343,1.413899454,5.80151548,8.372212866,6.594228398,7.341147703,7.122681954,8.060041193,6.04017734,1.359258303,1.903006308
Cant1,12.01604755,10.79627331,9.566984299,3.918617103,4.459202442,5.409067189,7.409356889,7.764548484,4.824658069,5.547933493,4.260059439,6.038549485,4.125160602,4.039880477,3.033256001
Hectd1,2.574116423,2.933029606,2.07085707,0.594794334,0.6063295,0.838122424,1.950396612,1.641120048,1.021608698,0.811162787,0.516596258,1.034648314,1.414165535,1.197906861,0.887224108
Mcpt1,2.452658875,2.024400164,2.011781381,1.308838067,1.498544396,1.599292236,1.298501328,0.870518117,0.366385161,0.618773147,0.635384831,0.560050383,0.642285087,1.779881709,1.672418855
Slc35a4,2.528986787,2.610414447,2.467087391,1.337445098,1.4477679,1.960332525,1.537858621,1.750651302,1.190982775,0.909302683,0.841291922,0.748225988,0.781205386,1.836222427,1.672504713
Defb2,17.04998115,17.3598175,16.57250571,2.982934644,2.593715657,3.962888226,10.74143453,14.26996079,10.47589704,11.62141359,10.85188782,13.03949531,11.17264653,7.309682293,7.824420263
Bmp5,9.771111014,9.027491154,7.908449314,4.374697638,4.382913962,4.558611287,5.609874093,6.458905812,3.424495989,3.084793238,2.921624273,2.673962713,2.527577094,2.679659098,5.444135242
Alg2,8.358464274,8.319440797,7.798110414,4.877876899,6.203209401,5.725061453,6.608035177,6.960251151,1.210155724,1.218848359,1.632690468,1.310399244,1.009072999,6.420115655,6.023200425
Pde6a,23.44024397,25.88612455,23.26533307,13.76545707,14.6094669,13.11631172,19.58782241,19.02681671,6.281466978,7.128377762,5.810075441,6.389558204,6.909696291,16.2659559,18.08441544
Hs1bp3,4.84467005,5.246408634,4.915215296,3.696893042,4.075120375,4.193725812,3.416762246,3.93322178,1.847901205,1.808402105,1.642808274,1.228386349,1.091931407,1.460284316,2.878370289
Metrnl,1.718359883,2.29690313,1.832258132,1.250382777,1.3426642,1.542018631,1.293577628,1.176921756,0.344069534,0.585677971,0.447826673,0.95608775,0.825946014,0.699266827,0.836218207
Abcd4,6.265218505,6.076100488,6.067410961,1.338998676,1.597679661,1.306138193,5.282437538,4.796598788,4.175486257,3.571950897,4.208109821,4.887051219,4.98038538,0.735133466,1.228393842
Polr2l,40.08702436,32.14938433,34.30145597,20.50456564,22.33503584,21.96154187,16.36328889,21.00422883,15.01018486,17.98614891,18.43802004,21.58183907,16.50252515,8.244779068,12.11951119
Alad,8.345821437,8.014367536,7.967000022,1.59581511,1.53829522,1.188207142,4.351294664,6.301046401,6.856193232,4.727031644,6.138519182,5.449843473,7.326212162,1.651651404,2.496657331
Ttc8,5.005265861,4.622374281,3.796834235,2.691948855,2.552930849,2.550689277,2.775574249,2.582958574,0.546509831,0.716970915,0.959283333,1.021865476,1.172970332,1.262900002,2.757392019
Zfp189,27.33835886,30.34325987,28.34037176,14.47920312,15.92626147,17.30143403,25.26074233,18.85288712,5.767977233,7.326693325,6.35809416,6.552031137,9.785211469,25.3867733,22.12887585
H2-Ea-ps,44.42517175,46.55032719,44.91321286,5.591672967,2.764336054,4.814433931,37.92850701,40.5039121,31.77567578,30.81482438,32.85693183,36.71816063,40.33495107,5.143170403,8.675701926
Hars,21.57977456,22.0269024,19.28889189,11.53580117,9.699014179,12.5389058,15.85881021,17.13572314,7.302109144,4.948672957,4.720934631,5.14884945,4.260396502,9.154910671,12.23151242
Kcns1,167.3157872,169.8049113,159.845092,113.5268807,116.2981072,120.6351263,133.3104233,89.8499634,51.87867439,52.94637574,52.07760543,26.64683045,24.22213631,103.4127208,86.93791247
Trip6,3.812842193,4.460886699,3.89802731,0.417529027,0.773770995,0.730946732,2.007335948,3.044845881,3.12807012,2.714126106,2.563365591,3.147381865,3.184190089,1.082208206,0.806606444
Foxo3,21.34140532,23.74117552,20.94703708,4.444177594,4.177031435,4.608126068,15.4180178,14.84508526,13.28969051,14.32975577,13.60517845,16.30612864,15.2450705,4.716611723,3.919126874
Ldb2,11.30851428,12.5065186,12.42645188,4.253779965,3.618053295,3.130882415,9.463663895,9.644015492,7.90948431,7.803962395,6.263569614,8.833332944,8.600127859,3.407659936,3.283684362
Vmn1r45,4.670351432,5.152495718,3.495500436,0.744800934,0.736722305,0,2.709430259,2.455266156,2.151608362,2.237624952,1.57573709,1.108641449,1.551430903,1.620720505,1.340358524
Loxl3,16.64169275,13.54736622,13.84055543,6.938437015,6.828341531,7.844576968,10.09000946,10.1709964,4.253805937,4.396472813,5.408595238,7.747835053,7.91419697,4.174590269,5.114816154
Ddx39b,41.50210036,42.76306478,35.96244048,16.97513096,17.32044899,17.64268166,23.95162,24.09002158,9.668926833,9.213413794,9.48741722,11.69953774,9.969719262,25.69355439,25.9614577
Tshz3,16.80733536,16.65057705,14.66964249,5.365956332,5.079287549,5.134072391,9.572793867,10.43794609,5.091325394,5.011214903,5.711274144,5.020842867,4.887885136,10.58652306,11.01685417
Aqp1,30.92657517,39.23114412,32.30923336,4.410187213,5.614788593,4.590609817,25.84563368,26.68733838,18.26217991,21.26033062,20.91819026,22.7863874,21.08892712,7.444636608,6.266027609
Vps9d1,21.00455331,22.83778748,19.75047485,4.113395164,3.399192775,4.058728116,11.89140859,14.90036828,11.63080897,12.43139683,11.68739699,15.84165072,15.53365458,2.83466353,3.343113096
Srsf1,6.356194704,8.540852572,6.149385799,0.721443066,1.4489302,0.463576802,2.243523743,2.553267797,4.696187106,4.219534898,3.823055621,4.379074441,4.983667906,1.683678431,1.813035464
Syngr1,4.93382915,4.908348688,4.622541566,1.282647226,1.248428031,0.792214776,3.484211254,2.974065765,1.178514275,1.290395789,1.498240819,2.851975256,2.697814166,3.276543443,3.39408236
Tra2a,6.69597437,6.802003257,7.170992854,1.23241357,1.207908851,1.123698291,4.959258047,5.150415299,4.356251936,4.974308331,4.656849366,5.595603487,5.325744267,1.405940209,1.943297409
Klk1b26,3.179089483,3.209510535,3.262002233,0.800366151,1.015822653,0.844513714,1.921515005,2.389746387,2.381568602,1.807875214,2.228284528,1.811761987,2.35794072,0.391658391,0.845805409
Aoah,11.2535075,10.14048559,11.14313194,4.857547927,4.508223845,4.448032411,8.376851707,8.95158427,4.872184227,5.142332243,5.430377822,6.196129057,5.260444271,3.771368267,2.791529683
Mvb12a,6.660519357,8.879666304,6.785089511,0.841483118,0.664708048,0.641648018,4.227323925,5.265180627,5.542751213,4.636951857,4.196286744,5.079132877,4.521662311,0.444672527,0.705123625
Fam92b,0.556073313,0.585009368,0.495808336,0.35085465,0.267738867,0.422272416,0.190722273,0.251292838,0.172060942,0.142108592,0.140842577,0.096281097,0.000717458,0.351361476,0.282584388
Hmgcr,24.75196112,23.48288454,27.07614707,15.50502255,17.75899066,14.7284464,21.77780645,17.86902699,10.00873282,11.74215922,10.79735873,14.1553333,12.80341343,4.105061571,7.779121824
Ephb1,29.53588318,33.27882592,30.02807054,5.431108884,6.586323652,4.843162733,22.57564509,25.71420373,14.1834412,16.83107357,17.21725222,25.56572805,18.24727382,3.771947287,5.898404197
Asb10,10.85488781,11.91993672,11.57428891,6.876508307,6.397378392,6.015337924,7.445943919,8.662611531,3.54874454,4.098466286,3.148575762,3.231923781,2.388395586,7.343851508,6.587659312
Rab23,60.13226145,69.29214745,65.2415532,34.95231168,32.99643872,34.22072649,23.51442224,19.77471431,42.18097307,41.07655494,43.01930356,19.35664832,20.86088806,20.91197738,35.4207349
Drp2,2.757604522,3.045304714,2.651208994,1.144491852,0.963954303,1.125517982,1.53883208,1.222920918,1.089736386,0.962738017,1.090223557,0.903482703,0.751763649,1.588297001,1.983806941
BC005624,32.83652757,31.78244003,30.4557438,10.8921479,12.88864672,14.15178438,25.56578522,23.49541929,9.220041822,7.673834821,6.771037143,7.432625692,5.538900257,25.60156957,17.83427551
Dclre1c,1.151742669,0.96068923,1.070071718,0.516758332,0.607822921,0.58518516,0.52503375,0.425515821,0.132338043,0.353339058,0.340578345,0.3297834,0.471317673,0.891598974,0.836501752
C1qbp,816.7528819,816.8021291,870.5277126,309.0083319,310.6143082,308.6278366,655.3127125,590.3994788,320.7228196,313.255978,311.8475663,284.3327062,303.4826765,689.1029648,558.1351761
Mcam,13.02010165,11.35909596,11.93822803,5.177092238,5.038420503,5.690932944,9.337887398,9.135072941,3.316337214,3.21420747,3.513301066,2.945824215,2.751549425,7.556936149,8.106339308
Abhd4,5.32321169,5.201574461,5.294171186,4.348134253,4.20094493,3.809286421,1.710152246,1.869485784,1.90079475,1.717040069,1.860455723,1.469924521,1.388913287,2.494223474,2.678988006
Pitpnm2,550.0390594,566.7922128,617.6277764,167.651207,169.8847883,152.8953232,218.6604966,264.5086262,397.1593076,364.0506734,343.8444527,465.3957616,527.2922487,315.2454152,157.3390097
Heatr6,53.66197763,43.58531272,43.44850959,25.39981202,22.82690328,23.71758904,26.58224035,27.44852218,9.815288105,10.26206416,9.953571088,10.2633198,10.54973544,19.44022932,31.50587496
Rdh14,55.52892359,40.09991248,43.82373957,18.70316514,18.2571995,18.41837957,30.93415095,27.7536173,12.07317053,14.80886048,14.67074903,14.34890991,18.15167621,24.3975522,19.58302822
Rab40c,14.52532357,16.61634201,16.08595479,1.981906162,2.113399716,3.171975491,11.49659333,12.15711958,11.39793069,9.336444977,10.04163185,12.96257838,9.722551619,2.088527618,2.386771125
Epc1,73.12006948,75.30564578,71.36030169,11.27368527,9.195550862,11.75403318,42.1428593,53.0234198,45.72343537,41.55935478,39.51111592,53.61190445,55.25318997,10.93039548,8.302186775
Cyp20a1,5.750026945,6.873589303,6.675425023,3.809658202,3.422922161,3.48513683,4.296937959,4.39059293,2.076478711,1.562839092,1.943637414,2.481101218,1.948156313,3.276876571,4.017456228
Polr1d,10.71726542,12.30312051,10.92135777,4.648597341,5.125247142,4.455550483,7.968309139,8.089916027,2.668230875,2.810575019,3.317737891,2.019727503,2.413389156,7.598388122,6.155635518
Fancc,9.413151809,10.74873097,10.07849074,1.576163981,1.194675668,1.511754512,7.607137794,8.126615761,5.742377716,5.655784543,6.033191616,6.437124638,7.518569663,0.921613467,1.369445932
Sytl5,14.17927469,11.64688891,13.70881319,2.004981568,2.620185146,1.579714757,8.214452797,10.06851296,8.179288613,7.81765068,7.554058583,11.0339798,9.80392999,2.336439834,3.312144056
Rarres2,7.865231241,11.55753811,9.409155976,0.83050535,0.614144369,1.051282037,6.109035345,7.649010599,5.814790953,5.852524059,5.806974857,6.861426104,6.412726848,0.965934406,1.339354488
Ndc1,22.52661094,20.89501542,22.51536721,1.918175058,3.806373882,3.093913616,17.06226272,18.45347905,11.93649101,12.83394284,13.35573216,15.36751105,15.90605621,3.960509952,3.30463283
Cacnb4,26.83314568,22.10126519,20.19567841,7.886623197,7.853290656,9.285641948,11.23431895,11.10706244,4.209091641,4.122607888,3.963802942,6.905465212,7.682408812,11.90940157,12.3159651
Mif4gd,16.68826499,13.92563519,13.03369791,1.083415887,1.905092502,0.819165686,8.656359406,9.747973108,7.905420651,5.885845619,7.671822708,9.505477082,6.446594068,2.301359437,1.763699316
Cnnm4,5.958661546,4.183988356,5.06774795,2.268529994,2.349206435,2.642018433,2.549508332,3.011830496,1.454205033,1.339581675,0.898375566,1.333159223,1.198256219,4.072738278,3.294744792
Ildr1,5.388287121,4.885211473,5.73369764,2.171807425,2.165805153,2.25358708,2.738725942,2.318502451,1.578949535,1.910046819,1.641472845,2.699821942,3.010079748,4.172773571,4.139516067
Plekhs1,14.3059617,18.37398646,17.23320561,8.065923442,7.015933723,6.317700037,13.04939378,13.98710843,4.168946412,3.896435849,4.355984013,3.231961209,4.348601553,9.168024734,13.0058301
Rbm48,3.378042354,3.346731207,3.344860366,1.446263416,1.801781408,1.460352441,2.252257862,2.447933098,0.902680311,1.136537293,0.892797656,1.202032336,0.576663623,1.146324575,1.64126168
Dnal4,6.801765853,8.290525936,8.111395528,0.633175627,1.095679668,0.698909017,6.043475353,5.71628352,3.557734861,4.586326232,5.18645301,5.974580893,5.876264662,1.278914521,1.550986662
Kcnip4,112.9474216,98.57628513,115.7022466,50.21597413,39.24344126,44.66821853,64.76859956,64.13996391,43.31335528,39.55320104,39.65594059,38.29493615,54.74725474,59.64460901,64.99981826
Gm10517,37.96218467,33.97372234,34.54618132,15.85567989,17.49629638,16.40161315,17.63489679,17.54076434,13.06912237,12.32357617,12.38315282,13.62971758,13.18552678,6.999246456,11.08184824
Srp9,3.370299442,4.917122707,3.888793162,0.360141771,0.364703714,0.52883572,2.28435529,2.459004821,2.480917432,2.445499119,2.31730324,2.296644847,2.13438387,0.393895961,0.544161766
Srm,13.42756502,13.41683599,12.81649174,5.277480545,3.490083497,6.655132674,9.416698649,6.991348402,3.838165885,2.95305166,1.769863184,2.82664976,3.242459469,9.480730218,5.836421433
Slc6a19,32.63577315,31.69599266,33.50102219,12.16494995,11.97045303,10.68370771,18.64354467,13.34263046,13.08446471,11.02254131,12.94546537,11.90464169,12.93274144,13.51319484,24.03446564
Ddx23,10.64584705,10.03288476,10.42818604,1.232134574,1.276264431,1.142816457,7.027081677,7.811397056,5.749615539,6.096583559,5.195730813,6.373836125,6.385128792,0.978851354,1.721417914
Pfkfb3,7.716107645,9.201119451,7.189582941,2.40894569,2.027969579,2.214034311,3.403447796,4.386548113,1.954202935,1.925800972,1.841826717,1.75438046,1.822730874,3.718303465,4.993432253
Gng11,14.33705588,16.48666562,17.59235515,2.485187066,3.016456666,2.023119899,12.88988633,13.33996358,5.378361219,9.768460627,6.103535025,11.38060858,13.50327253,6.008518993,3.025940066
Slc35a5,8.990204651,8.155146422,7.761479898,5.070190792,5.365453642,4.890485282,2.277753743,2.100159549,2.42845198,2.578501631,2.110309869,2.493117081,1.192156549,3.077164901,2.036337273
Tifab,52.52647787,58.8709162,53.77049503,13.36386455,13.78072437,13.18062923,25.31918175,28.03696433,22.25836855,23.77686913,24.89700132,25.52292418,26.58761681,17.85338394,19.14252423
2310002L09Rik,3.922408425,4.615276943,4.072942935,1.421714119,3.003367128,1.902185936,2.441131574,2.313818886,0.575008757,0.67255649,0.616591067,1.05383431,1.257272289,2.119702855,1.72320762
Nr1i2,141.2399543,142.454812,149.6205269,68.85738813,76.589912,80.37685592,96.12610604,108.1097091,37.12317485,39.75292084,38.84157403,32.54211114,25.71174012,77.23238363,46.45911515
Fam92a,1.219997767,1.447813415,1.383155617,0.496691851,0.56804815,0.760887276,0.741819944,0.650890067,0.372668656,0.26099193,0.372854583,0.26548921,0.260063528,0.826647061,0.91684966
BC016548,7.430896979,5.808775553,6.92382358,3.598900522,4.017507968,4.077617786,3.571629727,3.102103539,1.294557289,2.431225644,2.006584301,2.738183281,2.717173455,1.15288362,1.832293552
Antxr2,5.957220559,6.886721288,6.31842195,2.439338534,2.038828815,1.960387601,3.344896267,4.079707641,1.460468558,1.48076327,1.522892671,1.973636367,1.972587938,2.997841917,3.484133165
Pdzd3,141.853405,156.9703408,160.3525234,51.10624884,54.3222616,46.39270896,87.34852734,81.6557817,39.91812778,43.55587914,38.83433718,32.36867685,35.58418353,113.9822066,115.5864044
Psmg1,1.993616062,2.367796253,2.005312418,0.921304901,0.567575397,0.447253733,0.768884399,0.989267323,0.446633052,0.366877105,0.426182598,0.331742855,0.702110387,1.137136986,1.379840943
Ssfa2,3.182786336,2.89227622,3.214858872,1.408317843,1.47007433,1.325945532,0.939314767,0.991944376,0.895023156,1.077770061,1.317780113,1.125150708,1.132474428,1.223095331,1.571006666
Lactb2,3.517286388,4.705924453,4.622697241,2.37536886,2.395400457,3.089782248,2.64908618,2.07426951,0.81946527,1.290310001,0.726919383,1.387205499,0.473255269,1.774869904,2.144970949
Gpr137c,111.4377382,99.90623587,98.43879774,15.48442845,16.2375227,16.58451859,35.24383065,36.94168183,42.0405947,39.99450524,39.24455033,59.54999487,59.09800041,26.39310911,23.80977087
Lrp12,17.77079499,19.19326618,19.9524361,5.864342844,6.023420932,5.506305408,11.32113547,9.343359405,8.2692548,8.372847786,6.561316159,6.32087014,5.293574567,7.588721152,8.367825927
Gng13,7.772239052,6.223358625,7.349784841,2.675513941,3.024137953,4.186508477,3.385961492,2.835299632,1.365806861,1.043894075,0.551739759,2.705622943,2.580439095,3.492104218,4.349592847
Ptger3,2.08231428,2.001096126,1.776515257,0.44821416,0.61854913,0.449242834,0.577090571,1.007271008,0.551601109,0.264243228,0.665212042,1.036990114,0.637845094,0.242273155,0.473556098
Tuba4a,16.39865767,13.54718751,15.74956573,4.933826765,5.407988025,4.345348866,6.17785741,7.945655733,4.870038316,4.756416016,4.243942748,3.472309096,3.52422969,9.514849568,7.897998751
Metrn,7.191725511,9.764933338,7.585268793,0.135337871,0.259770048,0.19015766,3.605383859,4.991100218,3.626781416,3.825292658,2.814677454,3.414491918,3.942633366,0.7640808,2.153342489
Gzmn,15.71280607,15.89466677,13.80556826,2.163183618,2.039974433,2.000880572,3.503150147,5.242470651,5.185217033,5.630874049,3.858121969,5.338620128,6.559334693,4.042603651,7.598037011
Cdc6,25.47548418,16.46625108,22.64949113,12.56606507,12.86182041,14.16273153,6.876107457,7.080553806,6.843593086,6.846038339,6.30040108,2.131590098,3.221629322,7.339502647,9.010988248
Slc25a26,0.485935859,0.532225898,0.328328774,0.019014846,0.076275823,0,0.179216917,0.197914994,0.000138215,0.033525454,0.000139323,0.043460131,0.00031901,0.164076611,0.171659163
Usp33,5.373119039,6.105161497,6.059248757,2.349895801,2.087338269,2.126296753,3.490851966,3.913337307,1.337604863,1.708726647,1.513364271,0.921533812,0.499605939,1.185852394,2.485821442
